"CC.ID","Cattell_slope_gamm","Cattell_slope_A0dA","Cattell_slope_A0","Cattell0","Cattell1","Cattell2","Cattell_slope_gamm_zscored","Cattell_slope_A0dA_zscored","Cattell_slope_A0_zscored","Cattell0_zscored","Cattell1_zscored","Cattell2_zscored"
"520589",1.20947006890306,1.22997909232959,1.10718012990497,-1.01682779828223,-0.683821871675747,0.148692944840457,3.13798874975442,3.28138346344017,2.78810006145351,-1.15836291628116,-0.925502436332436,0.27659304070317
"520597",0.375153433114497,0.35829209293971,0.27349933527208,-0.683821871675747,NA,-0.350815945069265,0.962627672259707,1.00857681653506,0.75660694871096,-0.798577582368016,NA,-0.169978995923039
"520669",-0.320760411050194,-0.198076485040473,-0.283889760745762,0.148692944840457,0.98120776135666,-0.184312981766025,-0.851867957993116,-0.442079443163177,-0.601625263147371,0.100885752414833,0.921983415661971,-0.0211216503809694
"520712",-0.201399777986471,-0.0540171115302139,-0.152160249073406,-0.683821871675747,NA,-1.01682779828223,-0.540652210620972,-0.0664639964577962,-0.280629988420945,-0.798577582368016,NA,-0.765408378091317
"520785",-0.64019907729006,-0.48885488733716,-0.617550986739738,-1.68283965149519,-1.68283965149519,-2.51535446801139,-1.68475850742851,-1.20024503009854,-1.41468283501393,-1.87793358410743,-2.03399394752908,-2.10512448796994
"520980",-0.179339378764443,-0.228701618213032,-0.343906363224412,-1.34983372488871,NA,-2.18234854140491,-0.483132880713044,-0.521930360161669,-0.747872262443155,-1.51814825019429,NA,-1.8074097968858
"521040",0.266908466829048,0.263998732834316,0.189201213444868,-1.18333076158547,NA,-1.01682779828223,0.680394433233453,0.762719558417684,0.551191332792251,-1.33825558323772,NA,-0.765408378091317
"521066",-0.111166650334837,-0.0794936535565658,-0.216384872310565,-0.517318908372506,-0.517318908372506,-0.850324834978987,-0.305382259892433,-0.132890654304223,-0.437130990500796,-0.618684915411446,-0.740753851132996,-0.616551032549247
"521094",-0.178704748258316,-0.148502546797429,-0.303222166345294,-0.517318908372506,-0.850324834978987,-1.01682779828223,-0.481478172605356,-0.312822064733858,-0.648733999585865,-0.618684915411446,-1.11025102153188,-0.765408378091317
"521167",0.491316157453719,0.533398271414489,0.423130544133049,1.1477107246599,1.1477107246599,1.48071665126638,1.26550533086525,1.46514263273995,1.12122464436779,1.18024175415425,1.10673200086141,1.46745180503973
"610051",0.260397852702273,0.212235610545805,0.0864691271841468,0.481698871446938,NA,0.481698871446938,0.663418939812317,0.627754176939891,0.300856280047958,0.460671086327972,NA,0.574307731787309
"610099",-0.176266198234032,-0.25609071439957,-0.383088698748664,-0.683821871675747,-0.517318908372506,-1.68283965149519,-0.475120002840064,-0.593343745825395,-0.84335082602664,-0.798577582368016,-0.740753851132996,-1.36083776025959
"610288",-0.0142126929612258,-0.065913286541634,-0.199898923800983,-0.683821871675747,0.315195908143698,-1.34983372488871,-0.052588708700336,-0.0974816732817325,-0.396958431567142,-0.798577582368016,0.182989074864208,-1.06312306917546
"610308",-0.097626965706137,-0.160937485957052,-0.288547563592891,-1.01682779828223,-0.517318908372506,-1.84934261479843,-0.27007947234225,-0.345244496633879,-0.612975284001123,-1.15836291628116,-0.740753851132996,-1.50969510580166
"610392",0.389366549764181,0.31434626189467,0.129818573279523,-1.51633668819195,-0.184312981766025,-1.51633668819195,0.99968633730765,0.893993970888805,0.406489157464477,-1.69804091715086,-0.371256680734114,-1.21198041471753
"610405",-0.178863895318842,-0.220602134495291,-0.376490361991453,-1.18333076158547,NA,-2.01584557810167,-0.481893125761287,-0.500812045396087,-0.827272159270578,-1.33825558323772,NA,-1.65855245134373
"612069",-0.323642794988874,-0.207679111365328,-0.425247455540539,-0.850324834978987,-1.34983372488871,-1.68283965149519,-0.859383361092653,-0.467117000169477,-0.946082260666676,-0.978470249324585,-1.6644967771302,-1.36083776025959
"620017",-1.11582964587771,-1.0095856220358,-1.18230443654487,0.148692944840457,0.81470479805342,-1.01682779828223,-2.9248970612934,-2.55798040518068,-2.79086032532294,0.100885752414833,0.73723483046253,-0.765408378091317
"620164",-0.36048740298281,-0.400880243356128,-0.562827298895186,-0.0178100184627839,-0.850324834978987,-1.18333076158547,-0.955450396924682,-0.970862974682837,-1.28133348154941,-0.0790069145417367,-1.11025102153188,-0.914265723633386
"620193",-0.115323614114978,-0.160674676199604,-0.350567547756298,-0.184312981766025,-0.0178100184627839,-1.01682779828223,-0.316220947292364,-0.344559255527821,-0.76410407513016,-0.258899581498306,-0.186508095534674,-0.765408378091317
"620321",0.538928476464757,0.584869072480201,0.41037232274666,-1.51633668819195,-1.01682779828223,-1.18333076158547,1.38964763025495,1.59934582593379,1.09013572035257,-1.69804091715086,-1.29499960673132,-0.914265723633386
"620485",-0.549051812429369,-0.435601739282933,-0.60993727337825,0.481698871446938,NA,-0.350815945069265,-1.44710507491527,-1.06139460678033,-1.39612992320903,0.460671086327972,NA,-0.169978995923039
